X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
125.317688,24.796933,47214,3,03002,03002,宮古島市総合博物館,平良字東仲宗根添1166-287,3,-99,1989
125.282787,24.806925,47214,3,03003,03003,宮古島市立平良図書館北分館,平良字東仲宗根42,3,-99,9999
125.393222,24.753839,47214,3,03003,03003,宮古島市立城辺図書館,城辺字福里377-1,3,-99,9999
125.281532,24.805915,47214,3,03003,03003,宮古島市立平良図書館,平良字西里187,3,-99,9999
125.213555,24.8377,47214,3,99999,03109,佐良浜スポーツセンター,伊良部字池間添248-1,3,3,9999
125.195077,24.83307,47214,3,99999,03104,伊良部運動公園,伊良部字前里添945,4,3,9999
125.325478,24.740085,47214,3,99999,03109,上野体育館,上野字宮国1746-2,4,3,9999
125.387054,24.756012,47214,3,99999,03129,城辺トレーニングセンター,城辺字福里579,4,3,9999
125.299712,24.803737,47214,3,99999,03109,宮古島市総合体育館,平良字東仲宗根676-1,4,3,9999
125.328061,24.758818,47214,3,99999,03104,大嶽城跡公園多目的広場,上野字野原1190-134,4,3,9999
125.405059,24.764564,47214,3,99999,03104,城辺運動公園多目的広場,城辺字福里245-1,4,3,9999
125.407091,24.764468,47214,3,99999,03102,城辺運動公園多目的広場,城辺字福里245-1,4,3,9999
125.404346,24.76409,47214,3,99999,03115,城辺運動公園多目的広場,城辺字福里245-1,4,3,9999
125.281412,24.729776,47214,3,99999,03102,下地公園（多目的広場）,下地字与那覇1590,4,3,9999
125.280271,24.730391,47214,3,99999,03104,下地公園（多目的広場）,下地字与那覇1590,4,3,9999
125.263557,24.735081,47214,3,99999,03104,ふれあいの前浜広場,下地与那覇1199-1,4,3,9999
125.299657,24.801104,47214,3,99999,03101,宮古島市陸上競技場,平良字東仲宗根935-1,3,3,9999
125.301632,24.805759,47214,3,99999,03102,宮古島市市民球場,平良字西仲宗根1574-1,3,3,9999
125.301437,24.804417,47214,3,99999,03104,前福多目的屋内運動場,平良字西仲宗根1574-7,3,3,9999
125.302217,24.804102,47214,3,99999,03102,多目的前福運動場,平良字西仲宗根,3,3,9999
125.302178,24.803613,47214,3,99999,03104,多目的前福運動場,平良字西仲宗根,3,3,9999
125.389757,24.75579,47214,3,99999,03101,城辺陸上競技場,城辺字福里616,3,3,9999
125.283694,24.729841,47214,3,99999,03101,下地陸上競技場,下地字与那覇1590,3,3,9999
125.282256,24.729096,47214,3,99999,03109,下地体育館,下地字与那覇1590,3,3,9999
125.326167,24.740636,47214,3,99999,03101,上野陸上競技場,上野字宮国1746-2,3,3,9999
125.162675,24.835657,47214,3,99999,03109,伊良部勤労者体育センター,伊良部字長浜1542-5,3,3,9999
125.161233,24.835137,47214,3,99999,03109,伊良部Ｂ＆Ｇ海洋センター,伊良部字長浜1822-5,3,3,9999
125.161328,24.834684,47214,3,99999,03106,伊良部Ｂ＆Ｇ海洋センター,伊良部字長浜1822-5,3,3,9999
125.262975,24.734973,47214,3,99999,03148,与那覇前浜,下地与那覇1199-1,3,3,9999
125.271057,24.802628,47214,3,99999,03148,パイナガマ,平良下里338-3,3,3,9999
125.443114,24.74628,47214,3,99999,03148,新城海岸,城辺字新城,3,3,9999
125.447629,24.741724,47214,3,99999,03148,吉野海岸,城辺保良,3,3,9999
125.432329,24.729739,47214,3,99999,03148,保良川ビーチ,城辺保良591-1,3,3,9999
125.257704,24.797368,47214,3,99999,03148,サンセットビーチ,平良久貝643-3,3,3,9999
125.156941,24.857008,47214,3,99999,03148,佐和田の浜,伊良部佐和田,3,3,9999
125.181135,24.81205,47214,3,99999,03148,渡口の浜,伊良部町伊良部,3,3,9999
